id_eess,codigo_renaes,categoria,nombre,diresa,red,direccion,longitud,latitud,id_ubigeo;
24136,25744,SD,G&M FISIOTERAPIA Y REHABILITACION SAC (ALIVIAR),LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Primavera - SEMI SOTANO (SS) NÚMERO 517 DEPARTAMENTO 107 MANZANA K1 LOTE 14-15 URBANIZACIÓN Chacarilla del Estanque IV ETAPA DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9880358,-12.11063032,1310;
24141,25749,II-E,MEDAVAN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Flora Tristán NÚMERO 206 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.069999,-12.0904353,1300;
24174,25784,I-2,REGENERA MEDICINA REGENERATIVA Y ESTETICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE FRAY MARTÍN DE MURUA NÚMERO 150 PISO 6 INTERIOR 605 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.09097579,-12.07653924,1316;
24187,25798,I-1,ODONTOSALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ALFONSO UGARTE NÚMERO 1372 DEPARTAMENTO 106 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04237498,-12.05753,1285;
24189,25800,I-1,CESNIK DENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Bolivia NÚMERO 708 PISO 1 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04543001,-12.05639947,1285;
24190,25801,I-1,CENTRO ODONTOLOGICO AMERICANO - POLICLINICO FEBAN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CAMANA NÚMERO 390 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03574455,-12.0502877,1281;
24192,25803,I-1,DENTAL VIDA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Los Postes NÚMERO 225 PISO 1 MANZANA D LOTE 25 URBANIZACIÓN Las Begonias DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0092345,-11.9977953,1312;
24193,25804,II-E,OPERO SCRL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE ENRIQUE VILLAR NÚMERO 143 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03628734,-12.07664464,1281;
24213,25825,I-3,POLICLINICO CAYETANO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GRAN CHIMU NÚMERO 757 A PISO 2 URBANIZACIÓN ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.000978,-12.0253909,1312;
24216,25828,SD,DOCTOR LIFE SERVICIOS MEDICOS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CARLOS GONZALES CANDAMO NÚMERO 267 PISO 3 INTERIOR 303 URBANIZACIÓN CENTRO COMERCIAL MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0916281,-12.0754359,1316;
"24217,25830,SD,""INAPAT """"DIAGNÓSTICO Y CONSULTORÍA EN ANATOMÍA PATOLÓGICA"""""",LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN RAMON CASTILLA NÚMERO 565 INTERIOR 401 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0739,-12.091368,1300";
24249,25864,I-3,CENTRO MEDICO GLOBAL SALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN HUANUCO NÚMERO 1014 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01781667,-12.05660931,1281;
24250,25865,I-1,SMILE CONCEPT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PRIMAVERA NÚMERO 609 DEPARTAMENTO 407 MANZANA Z-2 LOTE 15-16 URBANIZACIÓN CHACARILLA DEL ESTANQUE IV ETAPA DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9868812,-12.1105115,1310;
24278,25897,I-2,CONSULTORIO OFTALMOLOGICO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN MARISCAL MILLER NÚMERO 1806 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.037126,-12.082819,1296;
24279,25898,I-1,SONRISAS Y SONRISITAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Mariscal Miller NÚMERO 1973 PISO 1 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03722449,-12.08462568,1296;
"24303,25928,I-3,MULTIMEDIC S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA TINGO MARIA 1031, PISO 2 y 3 FRENTE AL CONDOMINIO NUEVO CERCADO LIMA BREÑA LIMA LIMA"",-77.057576,-12.056082,1285";
24305,25930,II-E,CLINICA SANENS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROLONGACIÓN RICARDO PALMA 298 ALTURA DEL VÍA EXPRESA CON RICARDO PALMA SURQUILLO LIMA LIMA,-77.02486631,-12.11917566,1321;
24306,25932,I-1,ENDODONTICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SIMÓN BOLÍVAR NÚMERO 389 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0567918,-12.0729733,1301;
24326,25952,SD,INBIOMEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JOSE DE LA TORRE UGARTE NÚMERO 166 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03417569,-12.08930237,1296;
24399,26025,I-1,CONSULTORIO ODONTOLOGICO ORAL DENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS SV. PROGRAMA CIUDAD MARISCAL CACERES SECTOR I - 2° ETAPA MANZANA F-6 LOTE 35 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99093959,-11.9649957,1312;
24400,26026,I-2,FLEBOMEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN jose de la torre ugarte NÚMERO 166 PISO 4 DEPARTAMENTO 404 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03423153,-12.08926797,1296;
24401,26028,I-3,VILLA SALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,OTROS SV PROGRAMA CIUDAD MARISCAL CACERES MANZANA A1 LOTE 30 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.98639727,-11.95880708,1312;
24402,26029,I-3,MEDICHECK CENTER SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PASEO DE LA REPUBLICA NÚMERO 2768 URBANIZACIÓN SAN EUGENIO DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02399648,-12.0898045,1296;
24410,26038,SD,CENTRO DE VACUNACION DE  LABORATORIOS ROE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GUARDIA CIVIL NÚMERO 711 INTERIOR 1 URBANIZACIÓN CORPAC DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01129622,-12.09687264,1310;
24417,26045,SD,QUALAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA LA MARINA PISO 2955 INTERIOR 2 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.095809,-12.0765599,1316;
24418,26046,SD,CENTRO LATINOAMERICANO G Y N DE REHABILITACIÓN S.R.L,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE GHIBERTI NÚMERO 171 Y 177 PISO 1 URBANIZACIÓN CALERA DE LA MERCED DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9984983,-12.1158671,1321;
24435,26064,I-1,CONSULTORIO DENTAL MV DENTAL GROUP,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE LAS PALOMAS NÚMERO 415 DISTRITO SURQUILLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02442563,-12.10366784,1321;
24474,26105,I-3,ROMANDENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AUGUSTO PEREZ ARANIBAR NÚMERO 1764 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05474935,-12.10640318,1311;
24475,26106,I-3,SALUD VIAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GENERAL TRINIDAD MORAN NÚMERO 639 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0385654,-12.0899016,1296;
24476,26107,I-1,PLAST DENT MEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AVIACION N?ERO 3143 PISO 3 INTERIOR 302 MANZANA A-14 LOTE 11 URBANIZACI? SAN BORJA DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0014054,-12.1015439,1310;
24477,26108,I-2,INA SCAN,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SAN BORJA SUR 247 URBANIZACIÓN SAN BORJA SUR III ETAPA SAN BORJA LIMA LIMA,-77.032585,-12.0971829,1310;
24478,26109,I-2,ECOMEDIC CENTER,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA MARQUEZ NÚMERO 648 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0446935,-12.0669152,1293;
24509,26146,SD,RENAL GLOBAL SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Caraveli NÚMERO 954 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05008364,-12.05840872,1285;
24512,26150,I-1,CONSULTORIO ODONTOLOGICO DRA. VALERA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN INCAHUASI NÚMERO 421 URBANIZACIÓN MARANGA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.096223,-12.06629866,1316;
24514,26152,I-1,CONSULTORIO DENTAL NADGIODENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GRAN CHIMU NÚMERO 921 PISO 2 DEPARTAMENTO 2 INTERIOR 2 URBANIZACIÓN ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99817166,-12.02483514,1312;
24518,26157,SD,CENTRO DE VACUNACION DE  LABORATORIOS ROE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA COMANDANTE ESPINAR NÚMERO 407 INTERIOR 1 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03716613,-12.11603565,1302;
24519,26158,SD,ESTRATEGIA SALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GENERAL SALAVERRY NÚMERO 2415 PISO 4 INTERIOR 403 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0513442,-12.089861,1311;
24529,26169,I-1,CONSULTORIO DENTAL MUJICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA REPUBLICA DE POLONIA NÚMERO 602 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00197745,-11.97457216,1312;
"24530,26170,I-1,CONSULTORIO DENTAL ROMERO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""JIRÓN PUNO N°- 626, INTERIOR 110 S SÓTANO DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA"",-77.0279322,-12.0539128,1281";
24531,26171,I-1,CONSULTORIO DENTAL UNIVERSAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ALFONSO UGARTE 992 URB HUERTA LA VIRREYNA DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0425386,-12.0516943,1285;
24532,26172,I-1,FUTURA DENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Pedro Morales Bermudez NÚMERO 156 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0527782,-12.0725826,1301;
24533,26173,I-1,NAVEROS DENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AGUSTÍN DE LA ROSA TORO 376 URBANIZACIÓN LA VIÑA NÚMERO 376 PISO 1 DEPARTAMENTO 1 INTERIOR 01 DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9973151,-12.073274,1314;
24534,26174,I-1,SMIDENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Jorge Chavez NÚMERO 126 PISO 2 DEPARTAMENTO 201 URBANIZACIÓN Yerbateros DISTRITO SAN LUIS PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9997294,-12.0620385,1314;
24535,26175,I-2,LABORATORIO CLINICO ROE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN TOMAS RAMSEY NÚMERO 1075 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05818392,-12.09220166,1300;
24537,26177,I-2,BIOARRAY SL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE Shell NÚMERO 343 PISO 5 DEPARTAMENTO 503 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.028543,-12.122955,1302;
24553,26194,SD,CERTEZA LAB SRL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE ALFA NÚMERO F76 PISO 1 URBANIZACIÓN JUAN XXIII DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9951041,-12.0972833,1310;
24609,26254,I-1,OTTODENT - SALUD Y ESTETICA INTEGRAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JOSE DE LA TORRE UGARTE NÚMERO 293 PISO 1 DEPARTAMENTO 1 MANZANA H LOTE 24 URBANIZACIÓN SAN RAFAEL DE CANTO GRANDE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00426615,-11.97596878,1312;
24610,26255,I-3,VIDAFE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SANTA ROSA MANZANA A7 LOTE 26 URBANIZACIÓN SV. PROGRAMA CIUDAD MARISCAL CACERES SECTOR I - 2da ETAPA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99153504,-11.9731757,1312;
24612,26257,I-1,SANNADENT CONSULTORIOS DENTALES,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ARNALDO MARQUEZ NÚMERO 1615 PISO 1 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0520333,-12.0768603,1293;
24614,26259,I-1,CONSULTORIO ODONTOLÓGICO G & C,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CANTO GRANDE PISO 2 MANZANA P LOTE 1 URBANIZACIÓN PUEBLO JOVEN BAYOVAR DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9996084,-11.9567853,1312;
24616,26264,SD,BRAULIO RENE VALDERRAMA ATAYUPANQUI,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA BOLIVAR NÚMERO 850 PISO 1 INTERIOR 125 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0650809,-12.0731306,1301;
24624,26275,I-1,CONSULTORIO ODONTOLÓGICO MARIDENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN LOS PELITRES NÚMERO 1944 MANZANA Z' LOTE 8 URBANIZACIÓN AVP San Hilarión II Etapa DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0093945,-12.0009812,1312;
24625,26276,SD,MED@HOME,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE BOLIVAR NÚMERO 472 PISO 10 DEPARTAMENTO 1003 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0249978,-12.126294,1302;
24716,26380,I-2,TECNOLOGIA Y EXPERIENCIA UROLOGICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GUARDIA CIVIL NÚMERO 301 INTERIOR 504 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00834847,-12.09140436,1310;
"24717,26381,I-3,POLICLINICO JAMNS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,""AVENIDA MANUEL ECHEANDIA 162 , Piso 2 Mz. C Lt.12 Urb. San Pablo II Etapa,  SAN LUIS LIMA LIMA"",-76.996898,-12.06433417,1314";
24718,26382,I-1,ARTE & SONRISA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROCERES DE LA INDEPENDENCIA NÚMERO 1752 PISO 2 MANZANA G LOTE 17-B URBANIZACIÓN FLORES 78 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0066328,-12.0043662,1312;
24719,26383,I-1,CONSULTORIO DENTAL AZDENT PERU,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROCERES DE LA INDEPENDENCIA 2078 B MZ F LOTE 13 AVP SAN HILARIO 2DO PISO NÚMERO 2078 B PISO 2 MANZANA F LOTE 13 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01394356,-11.9992687,1312;
24739,26404,I-2,PLUSMED,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Ingenieros INTERIOR 202 MANZANA C3 LOTE 14 URBANIZACIÓN PROGRAMA CIUDAD MARISCAL DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00435198,-12.00595356,1312;
24740,26405,I-3,POLICLINICO CENTMED,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PETIT THOUARS NÚMERO 4387 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0315913,-12.111062,1302;
24743,26408,I-2,MEDICINA DEL DOLOR  O&G,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA CIPRIANO DULANTO NÚMERO 1547 PISO 1 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.072012,-12.077027,1301;
24744,26409,I-3,SEQUENCE REFERENCE LAB,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN TOMAS RAMSEY N?ERO 1075 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05700106,-12.09274455,1300;
24747,26413,I-1,CONSULTORIO ODONTOLOGICO BUCALIZ,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE GENERAL SILVA N?ERO 622 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02076741,-12.12354309,1302;
24748,26414,I-1,DENTI CARE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN pedro conde NÚMERO 365 PISO 1 INTERIOR 1 URBANIZACIÓN lobaton DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03254736,-12.08783221,1296;
24749,26415,I-1,CONSULTORIO ODONTOLOGICO SMILE UP,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN YAULI 105 DPTO B DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06460607,-12.07246154,1301;
24762,26429,I-1,CONSULTORIO DENTAL ODONTOCLINICA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JOSE DEL LLANO ZAPATA NÚMERO 316 INTERIOR 505 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03931189,-12.10983084,1302;
24767,26434,I-3,CLINICA ODONTOLOGICA DENTUM,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GENERAL GARZON NÚMERO 1438 PISO 2 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0435289,-12.0750295,1293;
24768,26435,SD,CENTRO DE DIALISIS VIRGEN DEL LOURDES,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SAN MARTIN DE PORRES 625  629 CANTO GRANDE SAN JUAN DE LURIGANCHO LIMA LIMA,-76.9940859,-11.9764699,1312;
24771,26438,SD,CORPORACION DE MEDICOS EN HEMODIALISIS LAS MERCEDES S.A.C,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CALENDULAS 644 A 10 8 LAS FLORES A LA ALTURA DEL PARADERO 3 DE LAS FLORES SAN JUAN DE LURIGANCHO LIMA LIMA,-77.012719,-12.0179,1312;
24777,26444,I-1,CONSULTORIO DENTAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JOSE PARDO N?ERO 182 PISO 4 DEPARTAMENTO 406 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0299731,-12.118937,1302;
24780,26447,I-2,CABI CARE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA BENAVIDES NÚMERO 3082 PISO 3 DEPARTAMENTO 306 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.001836,-12.129049,1302;
24782,26449,SD,PRESTALAB S.A.C,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CAMANA N?ERO 700 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0353619,-12.0493589,1281;
24783,26450,SD,UNION,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Capac Yupanqui N?ERO 953 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04171515,-12.07453591,1293;
24787,26454,I-2,FONOAUDIO CENTRO INTEGRAL DE SALUD AUDITIVA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA MANUEL CIPRIANO DULANTO N?ERO 1547 PISO 2 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.072012,-12.077027,1301;
24794,26462,SD,PRONTO IMAGENES E.I.R.L,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PASEO DE LOS ANDES N?ERO 923 DISTRITO PUEBLO LIBRE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0595468,-12.071172,1301;
24795,26463,I-3,INNOMEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JAVIER PRADO ESTE NÚMERO 2638 MANZANA K-3 LOTE 28 URBANIZACIÓN SAN BORJA I ETAPA DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99865765,-12.08771156,1310;
24797,26465,I-1,CONSULTORIO ODONTOLOGICO LUNADENT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN AGUARICO 817   823 DISTRITO BREÑA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05272913,-12.06177489,1285;
24802,26470,I-2,OFTALMO PERU,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN Juan Hoyle NÚMERO 151 PISO 1 DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA,-77.09079421,-12.0734225,1316;
24804,26472,I-1,CONSULTORIO ODONTOLÓGICO COBBA DENTAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE Las Gardenias NÚMERO 617 PISO 1 MANZANA U LOTE 11 URBANIZACIÓN Canto Grande Unidad 6 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00318689,-11.97220476,1312;
24805,26473,II-E,OBRA DE SAN CAMILO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN ANCASH BARRIOS ALTOS NÚMERO 809 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02216789,-12.04679125,1281;
24813,26482,I-1,LATERAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA DEL EJERCITO NÚMERO 1146 PISO 4 DEPARTAMENTO 405 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0593246,-12.0952469,1281;
24830,26503,I-1,ODAM ODONTOLOGIA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ANGAMOS OESTE NÚMERO 850 PISO 1 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0315913,-12.111062,1302;
24831,26504,I-2,CIRUJANOS SALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROCERES DE LA INDEPENDENCIA N?ERO 1722 PISO 3 DEPARTAMENTO 303 MANZANA H LOTE 21 URBANIZACI? LAS FLORES 78 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00605518,-12.00510678,1312;
24833,26506,I-2,GUISA MEDICAL GROUP SAC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA ROOSVELT NÚMERO 6425 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.01795614,-12.1287438,1302;
24835,26508,I-1,DENTAL OFFICE SOLUTIONS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AREQUIPA NÚMERO 2457 PISO 2 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0334394,-12.0885042,1296;
24836,26509,I-1,CONSULTORIO ODONTOLOGICO SORAL MEDIC,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GENERAL GARZON 1472 OFICINA 201 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0517529,-12.0746208,1293;
24837,26510,I-1,RDI REYES DENTAL INSTITUTE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CORONEL INCLAN N?ERO 235 PISO 3 DEPARTAMENTO 309 INTERIOR 309 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.031354,-12.1090225,1302;
